Symbol,Expiry,Strike Price,Call Bid Price,Call Ask Price,Put Bid Price,Put Ask Price
BOSCHLTD,30-Sep-25,43500,52.15,60.6,3396.8,3679.95
BOSCHLTD,28-Oct-25,43500,96.6,0,2514.05,4236.2
BOSCHLTD,30-Sep-25,43750,40,74.35,3649.85,3918.55
BOSCHLTD,28-Oct-25,43750,78.4,0,2662.8,4484.15
BOSCHLTD,30-Sep-25,44000,43.25,46,3879.15,4166.45
BOSCHLTD,28-Oct-25,44000,0,0,2705.2,5425.7
BOSCHLTD,30-Sep-25,44250,32.5,44,4145.05,4436.85
BOSCHLTD,28-Oct-25,44250,0,390,2885.2,5659.7
BOSCHLTD,30-Sep-25,44500,28.3,38.65,4393.25,4681.5
BOSCHLTD,28-Oct-25,44500,0,0,3070.05,5900.65
BOSCHLTD,30-Sep-25,45000,26.6,27.05,4837.25,5167
BOSCHLTD,28-Oct-25,45000,102,0,3453.55,6380.05
BOSCHLTD,30-Sep-25,45500,19.5,20.3,5329.85,5656.5
BOSCHLTD,28-Oct-25,45500,55,225,3854.25,6867.85
BOSCHLTD,30-Sep-25,46000,15.2,16.5,5825.65,6151.1
BOSCHLTD,28-Oct-25,46000,101,149,4269.9,7355.8
CAMS,28-Oct-25,2800,0,0,1.1,14
CAMS,30-Sep-25,3000,0,0,1.05,10.9
CAMS,30-Sep-25,3200,758.6,792.4,1.5,2.45
CAMS,28-Oct-25,3200,773.15,871.4,0,41.7
CAMS,30-Sep-25,3300,660.4,693.45,1.8,3.95
CAMS,28-Oct-25,3300,673.15,800.9,0,46.6
CAMS,30-Sep-25,3400,558.75,589.2,2.9,3
CAMS,28-Oct-25,3400,574.8,673,0,27.8
CAMS,25-Nov-25,3400,0,0,0,0
CAMS,30-Sep-25,3500,476.5,481.75,4.05,4.2
CAMS,28-Oct-25,3500,470.85,599,0,41.35
CAMS,30-Sep-25,3600,375.65,383.5,6.4,6.65
CAMS,28-Oct-25,3600,371.4,546.2,0,87.8
CAMS,30-Sep-25,3700,284.85,288.5,11.55,11.8
CAMS,28-Oct-25,3700,272.15,453.05,0,89.95
CAMS,30-Sep-25,3800,197.15,199.9,24.05,24.5
CAMS,28-Oct-25,3800,244.45,280.3,63.25,70.95
CAMS,25-Nov-25,3800,0,434.45,0,0
CAMS,30-Sep-25,3900,124.8,125.45,49.5,50.3
CAMS,28-Oct-25,3900,204.45,211.7,0,118.65
CAMS,30-Sep-25,4000,69.6,70.1,93.7,95.05
CAMS,28-Oct-25,4000,152.05,157.3,141.25,162.65
CAMS,25-Nov-25,4000,0,295.7,0,0
CAMS,30-Sep-25,4100,35.25,35.95,158.8,161.1
CAMS,28-Oct-25,4100,104.15,116.5,179.35,261.55
CAMS,30-Sep-25,4200,17.15,17.6,238.75,242.6
CAMS,28-Oct-25,4200,32,89.55,0,277.7
CAMS,25-Nov-25,4200,0,210.5,0,0
CAMS,30-Sep-25,4300,8.6,9.05,329.55,333.65
CAMS,28-Oct-25,4300,0,71.5,323.2,340
CAMS,30-Sep-25,4400,5.2,5.35,424.75,432.75
CAMS,28-Oct-25,4400,0,56.3,351.8,481.2
CAMS,30-Sep-25,4600,2.55,2.65,611.9,637.5
BRITANNIA,30-Sep-25,4500,0,0,0,3.35
BRITANNIA,30-Sep-25,4600,0,0,0.05,3.45
BRITANNIA,30-Sep-25,5000,1035.5,1077.35,1.1,1.75
BRITANNIA,28-Oct-25,5000,1013,1202.45,1.2,20
BRITANNIA,30-Sep-25,5100,929.65,977.3,0.6,3.65
BRITANNIA,28-Oct-25,5100,912.9,1102.5,0.4,20
BRITANNIA,30-Sep-25,5150,0,0,1,4.1
BRITANNIA,30-Sep-25,5200,839.7,878.6,1.25,3.25
BRITANNIA,28-Oct-25,5200,812.95,1005.35,1,22
BRITANNIA,30-Sep-25,5250,787.55,828.85,1.95,3.6
BRITANNIA,28-Oct-25,5250,762.9,958.55,0.25,26
BRITANNIA,30-Sep-25,5300,744.9,764.25,2.1,3.5
BRITANNIA,28-Oct-25,5300,712.9,900.3,4.1,18.9
BRITANNIA,30-Sep-25,5350,691.4,729.2,1.85,4.85
BRITANNIA,28-Oct-25,5350,663,860.25,1.95,28
BRITANNIA,30-Sep-25,5400,641.3,679.9,2.6,3.95
BRITANNIA,28-Oct-25,5400,618.95,813.6,3,37.2
BRITANNIA,30-Sep-25,5450,592.65,630.7,3.2,5.65
BRITANNIA,28-Oct-25,5450,622.9,751.8,14.25,17.45
BRITANNIA,30-Sep-25,5500,550.1,564.75,5.5,5.7
BRITANNIA,28-Oct-25,5500,530.8,679.7,17.95,23.4
BRITANNIA,30-Sep-25,5550,487.55,534.55,5.5,7.15
BRITANNIA,28-Oct-25,5550,525.7,667.15,1.6,35.95
BRITANNIA,30-Sep-25,5600,453.7,466.8,7.9,8.3
BRITANNIA,28-Oct-25,5600,475.4,589.05,13.35,34.95
BRITANNIA,30-Sep-25,5650,412,430.45,9.2,10.3
BRITANNIA,28-Oct-25,5650,423.25,575.7,0,47.7
BRITANNIA,30-Sep-25,5700,359.95,370.4,12.35,12.65
BRITANNIA,28-Oct-25,5700,376.95,506.15,18.8,55.2
BRITANNIA,30-Sep-25,5750,298,345.3,15.95,16.3
BRITANNIA,28-Oct-25,5750,317.1,495.7,0,64.9
BRITANNIA,30-Sep-25,5800,270.1,279.95,21.55,21.95
BRITANNIA,28-Oct-25,5800,325.35,438.85,59.3,60.55
BRITANNIA,25-Nov-25,5800,0,0,0,126
BRITANNIA,30-Sep-25,5850,228.35,236.55,29.05,29.5
BRITANNIA,28-Oct-25,5850,274.5,425.65,0,93.8
BRITANNIA,30-Sep-25,5900,191.95,198.7,39.7,40.3
BRITANNIA,28-Oct-25,5900,233,351.45,63.4,105.5
BRITANNIA,30-Sep-25,5950,158.05,161.85,53.35,54.2
BRITANNIA,28-Oct-25,5950,192.7,310.4,74.05,119.15
BRITANNIA,30-Sep-25,6000,129.7,130.6,71.8,72.55
BRITANNIA,28-Oct-25,6000,208.55,216.95,123.95,129.2
BRITANNIA,25-Nov-25,6000,0,395.3,146.45,237.95
BRITANNIA,30-Sep-25,6050,102.5,103.35,94.3,95.3
BRITANNIA,28-Oct-25,6050,153.95,202.05,115.15,169.35
BRITANNIA,30-Sep-25,6100,79.15,80.05,121.1,121.9
BRITANNIA,28-Oct-25,6100,128.3,183,141,201.1
BRITANNIA,25-Nov-25,6100,0,342.75,164.7,0
BRITANNIA,30-Sep-25,6150,59.5,60.1,151.05,152.4
BRITANNIA,28-Oct-25,6150,137.5,143.2,169.8,218.05
BRITANNIA,30-Sep-25,6200,43.95,44.6,185.25,187.7
BRITANNIA,28-Oct-25,6200,115.45,122.4,221.45,239
BRITANNIA,25-Nov-25,6200,0,0,0,0
BRITANNIA,30-Sep-25,6250,32.05,32.5,224.85,227.8
BRITANNIA,28-Oct-25,6250,90.65,121.25,225.85,306.8
BRITANNIA,30-Sep-25,6300,22.85,23.2,262.9,266.65
BRITANNIA,28-Oct-25,6300,70.6,96.7,201.75,328.9
BRITANNIA,25-Nov-25,6300,0,0,168.05,0
BRITANNIA,30-Sep-25,6350,16.5,16.75,306.05,319.1
BRITANNIA,28-Oct-25,6350,29.2,111.4,222.2,388.65
BRITANNIA,30-Sep-25,6400,11.85,12,353.25,359.5
BRITANNIA,28-Oct-25,6400,29.75,69.7,243.55,423.25
BRITANNIA,30-Sep-25,6450,8.55,8.75,379.55,424.8
BRITANNIA,28-Oct-25,6450,39.8,68.6,277.5,448.5
BRITANNIA,30-Sep-25,6500,6.6,6.75,446.55,457.1
BRITANNIA,28-Oct-25,6500,40.05,43.05,431.95,472.9
BRITANNIA,25-Nov-25,6500,51.05,0,0,0
BRITANNIA,30-Sep-25,6550,5,5.15,477.95,514.45
BRITANNIA,28-Oct-25,6550,28.15,59.5,388.5,533.65
BRITANNIA,30-Sep-25,6600,3.9,4,523.3,569.15
BRITANNIA,28-Oct-25,6600,27.5,29.35,462.45,558.35
BRITANNIA,30-Sep-25,6650,2.8,3.7,572.6,616.05
BRITANNIA,28-Oct-25,6650,0,47.4,486,628.65
BRITANNIA,30-Sep-25,6700,2.5,2.6,620.15,667.4
BRITANNIA,28-Oct-25,6700,0.2,37.05,524,661.45
BRITANNIA,30-Sep-25,6750,1.95,2.55,671.4,713.15
BRITANNIA,28-Oct-25,6750,0,34.65,567.75,708.55
BRITANNIA,30-Sep-25,6800,2.05,2.25,721,768.55
BRITANNIA,28-Oct-25,6800,0.5,30.8,617.15,752.85
BRITANNIA,30-Sep-25,6850,1.35,3.4,771.95,810.85
BRITANNIA,28-Oct-25,6850,0,42.7,667.05,817.5
BRITANNIA,30-Sep-25,6900,1.55,2.25,820.7,859.95
BRITANNIA,28-Oct-25,6900,0.2,0,717.45,856
BRITANNIA,30-Sep-25,6950,1.3,3.05,871.3,910.05
BRITANNIA,28-Oct-25,6950,0,0,766.95,907.4
BRITANNIA,30-Sep-25,7000,1.3,1.75,919.9,961.8
BRITANNIA,28-Oct-25,7000,0.6,49,817.65,948.95
BRITANNIA,30-Sep-25,7050,1,2.9,970.8,1009.95
BRITANNIA,28-Oct-25,7050,6,9.5,867.3,1210.15
BRITANNIA,30-Sep-25,7100,0,2.9,1017.85,1063.1
BRITANNIA,28-Oct-25,7100,0,0,917.55,1207.05
BSE,25-Nov-25,1600,0,0,8,20.95
BSE,30-Sep-25,1700,518,536.8,2.65,2.75
BSE,28-Oct-25,1700,539.3,561.75,9.2,9.85
BSE,30-Sep-25,1800,421.25,437.65,3.75,3.8
BSE,28-Oct-25,1800,441.8,467.4,15.1,15.95
BSE,30-Sep-25,1850,372.9,384.1,5.3,5.45
BSE,28-Oct-25,1850,394.25,439.25,0,29.25
BSE,30-Sep-25,1900,332.65,335.65,7.3,7.4
BSE,28-Oct-25,1900,358.95,376.35,27.3,27.75
BSE,25-Nov-25,1900,0,597,37.4,56.85
BSE,30-Sep-25,1950,285.95,287.65,10.2,10.3
BSE,28-Oct-25,1950,305.1,369.45,25.55,45.6
BSE,30-Sep-25,2000,240.25,242,14.4,14.55
BSE,28-Oct-25,2000,277.65,282.15,45.4,45.95
BSE,30-Sep-25,2050,196.6,198.35,20.35,20.6
BSE,28-Oct-25,2050,235.4,275.6,57.3,60.25
BSE,30-Sep-25,2100,156.05,157,29.5,29.65
BSE,28-Oct-25,2100,207.35,209.65,73.6,74.25
BSE,25-Nov-25,2100,0,0,0,0
BSE,30-Sep-25,2150,119.9,120.45,42.75,43.05
BSE,28-Oct-25,2150,175.5,179.55,92.1,92.8
BSE,30-Sep-25,2200,89.05,89.45,61.75,62.15
BSE,28-Oct-25,2200,149.5,151.4,113.8,114.6
BSE,25-Nov-25,2200,0,237.15,0,0
BSE,30-Sep-25,2250,63.75,64.05,85.95,86.45
BSE,28-Oct-25,2250,124,126.1,137.35,140.6
BSE,30-Sep-25,2300,44.05,44.3,116.15,116.75
BSE,28-Oct-25,2300,102.95,103.85,163.85,170.15
BSE,25-Nov-25,2300,0,179.95,0,0
BSE,30-Sep-25,2350,30.15,30.4,151.65,152.6
BSE,28-Oct-25,2350,84,85.45,193.4,202.45
BSE,30-Sep-25,2400,19.95,20.05,191.1,192.45
BSE,28-Oct-25,2400,68.8,69.5,227.6,235.65
BSE,25-Nov-25,2400,0,196.1,0,0
BSE,30-Sep-25,2450,13.1,13.2,234.2,235.9
BSE,28-Oct-25,2450,55.45,56.85,227.65,271.7
BSE,30-Sep-25,2500,9.2,9.25,279.8,282.05
BSE,28-Oct-25,2500,46.1,46.35,301.25,309.5
BSE,25-Nov-25,2500,0,0,0,0
BSE,30-Sep-25,2550,6.3,6.4,325.4,332.2
BSE,28-Oct-25,2550,33.55,51.1,306,372.5
BSE,30-Sep-25,2600,4.4,4.5,374.85,377.2
BSE,28-Oct-25,2600,29.75,30.25,374.85,393.3
BSE,25-Nov-25,2600,0,109.9,0,0
BSE,30-Sep-25,2650,3.4,3.5,417.05,432.4
BSE,28-Oct-25,2650,20.9,38.8,388.45,456.8
BSE,30-Sep-25,2700,2.65,2.75,471.4,478.55
BSE,28-Oct-25,2700,19.55,20.1,444.65,491.6
BSE,25-Nov-25,2700,36,91.05,0,0
BSE,30-Sep-25,2750,0,0,516.2,531.45
BSE,30-Sep-25,2800,1.85,1.9,565.1,580.15
BSE,28-Oct-25,2800,10.9,21.95,528.65,589.8
BSE,25-Nov-25,2800,28,52.15,0,0
BSE,30-Sep-25,2900,1.3,1.55,665.5,680.3
BSE,28-Oct-25,3000,6.6,7.5,0,0
BSE,30-Sep-25,3200,0.7,0.8,0,0
CDSL,30-Sep-25,1200,373.65,385.75,0.15,0.8
CDSL,28-Oct-25,1200,356.8,414.8,0.3,7.25
CDSL,25-Nov-25,1200,0,0,0.05,0
CDSL,30-Sep-25,1240,333.05,347.85,0.2,1.2
CDSL,28-Oct-25,1240,319.4,371.45,0.1,6.4
CDSL,30-Sep-25,1260,312.9,326.55,0.45,0.95
CDSL,28-Oct-25,1260,314.05,349.15,0.1,7.2
CDSL,30-Sep-25,1280,293.75,306.75,0.6,1.3
CDSL,28-Oct-25,1280,295.5,331.85,0.6,7.65
CDSL,30-Sep-25,1300,275,287.3,0.6,1.2
CDSL,28-Oct-25,1300,274.75,316.45,0.5,8.1
CDSL,30-Sep-25,1320,254.25,266.85,0.9,1.05
CDSL,28-Oct-25,1320,255.45,290.1,1.1,6
CDSL,30-Sep-25,1340,235.1,247.1,1.15,1.2
CDSL,28-Oct-25,1340,237.35,271.15,1.95,7
CDSL,30-Sep-25,1360,214.8,227.8,1.5,1.55
CDSL,28-Oct-25,1360,216.9,251.2,2.95,7.25
CDSL,30-Sep-25,1380,195.65,209.85,1.4,2.05
CDSL,28-Oct-25,1380,198.15,232.95,0,9.75
CDSL,30-Sep-25,1400,180.05,183.5,2.05,2.15
CDSL,28-Oct-25,1400,184.1,194,8.35,9
CDSL,30-Sep-25,1420,159.55,166.95,2.55,2.65
CDSL,28-Oct-25,1420,162.75,187.35,0,16.75
CDSL,30-Sep-25,1440,142.6,144.4,3.2,3.25
CDSL,28-Oct-25,1440,142.5,172.1,0,22.05
CDSL,25-Nov-25,1440,164.1,0,0,0
CDSL,30-Sep-25,1460,121.95,124.85,4.1,4.15
CDSL,28-Oct-25,1460,123.5,153.95,0,27.35
CDSL,30-Sep-25,1480,105.05,106.85,5.55,5.65
CDSL,28-Oct-25,1480,121.45,126.5,21.05,21.8
CDSL,25-Nov-25,1480,0,0,0,127
CDSL,30-Sep-25,1500,87.55,88.45,7.85,8
CDSL,28-Oct-25,1500,106.65,111.25,26.2,26.9
CDSL,30-Sep-25,1520,71.45,72.15,11.35,11.6
CDSL,28-Oct-25,1520,94.3,97.7,32.05,33
CDSL,30-Sep-25,1540,56.5,56.85,16.65,16.9
CDSL,28-Oct-25,1540,81.35,84.45,0,48.05
CDSL,30-Sep-25,1560,43.85,44.25,23.55,23.85
CDSL,28-Oct-25,1560,70.05,71.35,0,55.05
CDSL,25-Nov-25,1560,0,184.85,0,0
CDSL,30-Sep-25,1580,33.2,33.45,32.75,33.2
CDSL,28-Oct-25,1580,57.15,63.55,56.85,58.1
CDSL,30-Sep-25,1600,24.25,24.5,43.65,44.15
CDSL,28-Oct-25,1600,50.6,51.2,67.3,68.85
CDSL,25-Nov-25,1600,63.85,99.95,0,0
CDSL,30-Sep-25,1620,17.55,17.8,57,57.65
CDSL,28-Oct-25,1620,31.65,51.7,78.15,80.55
CDSL,30-Sep-25,1640,12.7,12.9,71.6,72.35
CDSL,28-Oct-25,1640,30.5,42.8,81.45,100.6
CDSL,30-Sep-25,1660,9.05,9.25,88.05,89.35
CDSL,28-Oct-25,1660,16.9,42.5,0,116.6
CDSL,30-Sep-25,1680,6.7,6.8,104.4,106.6
CDSL,28-Oct-25,1680,0,38.4,103.55,138.1
CDSL,30-Sep-25,1700,5.05,5.15,123.9,125.05
CDSL,28-Oct-25,1700,16,34.65,117.45,152.55
CDSL,30-Sep-25,1720,3.7,3.8,141.65,143.55
CDSL,28-Oct-25,1720,0,31.25,130.65,168.25
CDSL,30-Sep-25,1740,0,0,155.05,167.75
CDSL,30-Sep-25,1760,2.25,2.35,175.45,186.2
CDSL,28-Oct-25,1760,6.05,23.05,163.5,201.1
CDSL,30-Sep-25,1800,1.45,1.5,218.75,221.45
CDSL,28-Oct-25,1800,3.5,10,209.5,231.35
CDSL,30-Sep-25,1840,0,0,251.45,266
CDSL,28-Oct-25,1840,5.5,5.95,0,0
BPCL,30-Sep-25,260,62.45,66.15,0,0.1
BPCL,28-Oct-25,260,64.55,70.65,0.1,0.8
BPCL,30-Sep-25,270,52.9,56.3,0.05,0.1
BPCL,28-Oct-25,270,54.75,61,0.2,1
BPCL,30-Sep-25,280,43.7,44.6,0.1,0.15
BPCL,28-Oct-25,280,44.85,51.1,0.2,0.9
BPCL,30-Sep-25,285,38.05,41.15,0.1,0.15
BPCL,28-Oct-25,285,40.1,45.15,0.65,0.9
BPCL,30-Sep-25,290,33.1,36.25,0.15,0.25
BPCL,28-Oct-25,290,36,38.35,0.9,1.45
BPCL,25-Nov-25,290,0,0,0.05,0
BPCL,30-Sep-25,295,28.35,30.6,0.25,0.35
BPCL,28-Oct-25,295,31,34.75,1.3,2.4
BPCL,30-Sep-25,300,24.3,24.5,0.4,0.5
BPCL,28-Oct-25,300,26.5,28.3,1.9,2
BPCL,25-Nov-25,300,0,0,2.3,6.3
BPCL,30-Sep-25,305,19.6,19.85,0.7,0.75
BPCL,28-Oct-25,305,22.05,27.15,2.15,2.9
BPCL,30-Sep-25,310,15.2,15.4,1.2,1.25
BPCL,28-Oct-25,310,18.85,20.45,3.65,3.85
BPCL,25-Nov-25,310,5.3,27.6,4.45,0
BPCL,30-Sep-25,315,11.1,11.25,2.15,2.25
BPCL,28-Oct-25,315,13.7,16.75,4.2,6.3
BPCL,30-Sep-25,320,7.75,7.9,3.7,3.75
BPCL,28-Oct-25,320,12.5,13,6.95,7.15
BPCL,25-Nov-25,320,5.3,21.55,6.75,0
BPCL,30-Sep-25,325,5.1,5.2,5.95,6.1
BPCL,28-Oct-25,325,9.75,10.65,9.05,11.1
BPCL,30-Sep-25,330,3.1,3.2,8.95,9.1
BPCL,28-Oct-25,330,7.6,8.1,11.35,13.25
BPCL,25-Nov-25,330,4,0,0,0
BPCL,30-Sep-25,335,1.8,1.85,12.65,12.8
BPCL,28-Oct-25,335,5.85,6.15,14.1,16.65
BPCL,30-Sep-25,340,1,1.05,16.8,17
BPCL,28-Oct-25,340,4.45,4.65,17.4,19.95
BPCL,25-Nov-25,340,4.6,9.8,0,0
BPCL,30-Sep-25,345,0.55,0.65,21.35,21.55
BPCL,28-Oct-25,345,3.2,3.8,18.5,23.95
BPCL,30-Sep-25,350,0.35,0.4,26.05,26.3
BPCL,28-Oct-25,350,2.5,2.65,25.55,28.1
BPCL,25-Nov-25,350,2.95,6.9,0,0
BPCL,30-Sep-25,355,0,0,28.85,32.35
BPCL,30-Sep-25,360,0.15,0.25,33.75,37.1
BPCL,28-Oct-25,360,1.4,1.55,32.55,36.25
BPCL,25-Nov-25,360,0.2,0,0,0
BPCL,30-Sep-25,370,0.1,0.15,43.45,47.05
BPCL,28-Oct-25,370,0.55,1.5,42.1,45.65
CANBK,30-Sep-25,88,27.15,28,0,0.05
CANBK,28-Oct-25,88,12.45,32.95,0.05,1.8
CANBK,25-Nov-25,88,7.05,0,0,20
CANBK,30-Sep-25,90,25.2,26,0,0.05
CANBK,28-Oct-25,90,24.95,27.55,0.05,0.15
CANBK,30-Sep-25,92,23.1,24,0,0.05
CANBK,28-Oct-25,92,8.8,41.85,0.05,4.5
CANBK,25-Nov-25,92,3.5,0,0.1,19.5
CANBK,30-Sep-25,93,22.15,23.05,0.05,0.1
CANBK,28-Oct-25,93,22,40.1,0.05,3.85
CANBK,30-Sep-25,94,21.25,22.1,0,0.1
CANBK,28-Oct-25,94,5.65,39.5,0.05,3.8
CANBK,25-Nov-25,94,2.05,0,0,0
CANBK,30-Sep-25,95,20.2,21.05,0.05,0.1
CANBK,28-Oct-25,95,6.7,26.55,0.05,3.7
CANBK,30-Sep-25,96,19.2,20.1,0.05,0.1
CANBK,28-Oct-25,96,6.8,35.1,0.05,2
CANBK,25-Nov-25,96,1.05,0,0,0
CANBK,30-Sep-25,97,18.25,19.05,0.05,0.1
CANBK,28-Oct-25,97,15.55,34.3,0.1,0.3
CANBK,30-Sep-25,98,17.25,18.1,0.05,0.1
CANBK,28-Oct-25,98,18,19.95,0.1,0.3
CANBK,25-Nov-25,98,1.05,0,0,0
CANBK,30-Sep-25,99,16.25,17.15,0.05,0.1
CANBK,28-Oct-25,99,7.55,29.75,0.15,0.8
CANBK,30-Sep-25,100,15.5,15.85,0.1,0.15
CANBK,28-Oct-25,100,16.05,16.6,0.25,0.3
CANBK,25-Nov-25,100,1.1,0,0.55,0.8
CANBK,30-Sep-25,101,14.25,15.2,0.1,0.15
CANBK,28-Oct-25,101,15.15,17.15,0.25,0.6
CANBK,30-Sep-25,102,13.45,13.85,0.1,0.15
CANBK,28-Oct-25,102,14.2,16.15,0.3,0.5
CANBK,25-Nov-25,102,1.25,0,0.1,19.5
CANBK,30-Sep-25,103,12.5,12.9,0.1,0.15
CANBK,28-Oct-25,103,13.1,15.25,0.35,0.5
CANBK,30-Sep-25,104,11.7,11.8,0.15,0.2
CANBK,28-Oct-25,104,12.35,15.2,0.45,0.95
CANBK,25-Nov-25,104,1.05,0,0.6,19.5
CANBK,30-Sep-25,105,10.7,10.85,0.2,0.25
CANBK,28-Oct-25,105,11.4,11.95,0.55,0.6
CANBK,30-Sep-25,106,9.75,9.9,0.25,0.3
CANBK,28-Oct-25,106,10.6,12.55,0.6,0.75
CANBK,25-Nov-25,106,2.05,0,0.95,19.4
CANBK,30-Sep-25,107,8.85,8.95,0.3,0.35
CANBK,28-Oct-25,107,9.6,11.75,0.7,1.45
CANBK,30-Sep-25,108,7.9,8.05,0.35,0.4
CANBK,28-Oct-25,108,8.7,10.8,0.8,1.65
CANBK,25-Nov-25,108,2.05,0,1.25,19.45
CANBK,30-Sep-25,109,7,7.1,0.45,0.5
CANBK,28-Oct-25,109,7.75,9.2,0.8,1.55
CANBK,30-Sep-25,110,6.1,6.2,0.55,0.6
CANBK,28-Oct-25,110,7.55,7.7,1.35,1.4
CANBK,25-Nov-25,110,2.5,11.85,2,2.05
CANBK,30-Sep-25,111,5.25,5.35,0.7,0.75
CANBK,28-Oct-25,111,6.5,7.05,1.5,1.7
CANBK,30-Sep-25,112,4.45,4.55,0.9,0.95
CANBK,28-Oct-25,112,6.05,6.3,1.8,1.95
CANBK,25-Nov-25,112,1.2,8.25,2.35,0
CANBK,30-Sep-25,113,3.75,3.8,1.15,1.2
CANBK,28-Oct-25,113,5.1,6.25,2.15,2.3
CANBK,30-Sep-25,114,3.1,3.15,1.5,1.55
CANBK,28-Oct-25,114,4.8,4.95,2.5,2.75
CANBK,25-Nov-25,114,1.55,0,3.1,0
CANBK,30-Sep-25,115,2.5,2.55,1.9,1.95
CANBK,28-Oct-25,115,4.25,4.35,2.95,3.05
CANBK,30-Sep-25,116,2,2.05,2.4,2.45
CANBK,28-Oct-25,116,3.7,3.85,3.4,3.55
CANBK,25-Nov-25,116,1.1,0,3.95,0
CANBK,30-Sep-25,117,1.55,1.65,2.95,3.05
CANBK,28-Oct-25,117,3.2,3.45,3.8,4.2
CANBK,30-Sep-25,118,1.25,1.3,3.55,3.7
CANBK,28-Oct-25,118,2.8,3,2.85,5.2
CANBK,25-Nov-25,118,0,0,4.95,0
CANBK,30-Sep-25,119,0.95,1.05,4.3,4.45
CANBK,28-Oct-25,119,2.4,2.7,3.3,5.9
CANBK,30-Sep-25,120,0.75,0.8,5.1,5.2
CANBK,28-Oct-25,120,2.1,2.2,5.8,5.95
CANBK,25-Nov-25,120,3.1,4,6.1,0
CANBK,30-Sep-25,121,0.6,0.65,5.95,6.05
CANBK,28-Oct-25,121,1.65,2.2,4.95,7.35
CANBK,30-Sep-25,122,0.45,0.5,6.8,6.9
CANBK,28-Oct-25,122,1.6,1.7,7.05,7.6
CANBK,25-Nov-25,122,0,0,1.05,0
CANBK,30-Sep-25,123,0.35,0.4,7.7,7.85
CANBK,28-Oct-25,123,1.25,2.6,5.75,9.05
CANBK,30-Sep-25,124,0.3,0.35,8.6,8.75
CANBK,28-Oct-25,124,1.2,1.25,6.8,9.45
CANBK,25-Nov-25,124,0,0,1.05,0
CANBK,30-Sep-25,126,0.2,0.25,10.2,10.75
CANBK,28-Oct-25,126,0.55,1,8.15,11.25
CANBK,25-Nov-25,126,0,0,0,0
CANBK,30-Sep-25,128,0.1,0.15,12.05,12.7
CANBK,28-Oct-25,128,0.55,0.75,10,12.9
CANBK,25-Nov-25,128,0,0,1.05,0
CANBK,30-Sep-25,130,0.1,0.15,14.1,14.9
CANBK,28-Oct-25,130,0.15,0.95,3.05,34.1
BLUESTARCO,30-Sep-25,1600,0,0,0.2,2.95
BLUESTARCO,30-Sep-25,1640,293.55,307.65,0.25,2.65
BLUESTARCO,28-Oct-25,1640,289,373.45,0.2,0
BLUESTARCO,30-Sep-25,1680,253.4,270.6,0.55,4.3
BLUESTARCO,28-Oct-25,1680,249.2,333.8,0,0
BLUESTARCO,30-Sep-25,1700,234.2,252,1.5,3.9
BLUESTARCO,30-Sep-25,1720,214.2,232.3,1.2,3.95
BLUESTARCO,28-Oct-25,1720,209.5,289.85,0,47.15
BLUESTARCO,30-Sep-25,1740,194.4,211.1,2,3.05
BLUESTARCO,28-Oct-25,1740,187.85,274.7,0,55.1
BLUESTARCO,30-Sep-25,1760,177.05,189.85,3.15,3.3
BLUESTARCO,28-Oct-25,1760,170.4,257.8,0,59.75
BLUESTARCO,30-Sep-25,1780,156.85,171,4.1,4.4
BLUESTARCO,28-Oct-25,1780,150.6,253.75,0,62.6
BLUESTARCO,30-Sep-25,1800,145.8,149.1,5.6,5.9
BLUESTARCO,28-Oct-25,1800,132.5,212.3,20.05,33.9
BLUESTARCO,30-Sep-25,1820,127.95,133.5,7.75,8.2
BLUESTARCO,28-Oct-25,1820,113.45,204.35,21.2,52.95
BLUESTARCO,30-Sep-25,1840,106.7,116.65,10.65,11.2
BLUESTARCO,28-Oct-25,1840,93.35,175.45,29.6,52.55
BLUESTARCO,30-Sep-25,1860,95.35,98.8,14.45,15.25
BLUESTARCO,28-Oct-25,1860,74.2,171.15,37.1,52.2
BLUESTARCO,30-Sep-25,1880,81,82.05,20,20.45
BLUESTARCO,28-Oct-25,1880,74.8,155.9,38.4,56.45
BLUESTARCO,30-Sep-25,1900,67.8,68.95,26.45,27.1
BLUESTARCO,28-Oct-25,1900,100.75,123.2,53,64.8
BLUESTARCO,30-Sep-25,1920,56.05,56.9,34.45,34.95
BLUESTARCO,28-Oct-25,1920,80.55,97.1,59.15,68.65
BLUESTARCO,25-Nov-25,1920,0,190.3,0,0
BLUESTARCO,30-Sep-25,1940,45.95,46.45,44,44.95
BLUESTARCO,28-Oct-25,1940,74.9,89.75,70.95,83.9
BLUESTARCO,30-Sep-25,1960,37.05,37.8,54.95,56.2
BLUESTARCO,28-Oct-25,1960,54.7,74.6,79.1,103.9
BLUESTARCO,25-Nov-25,1960,0,173.95,0,0
BLUESTARCO,30-Sep-25,1980,29.45,30.35,64.8,70
BLUESTARCO,28-Oct-25,1980,33.4,69.95,90.4,115.5
BLUESTARCO,30-Sep-25,2000,23.25,23.65,75.3,87.25
BLUESTARCO,28-Oct-25,2000,32.9,63.1,102.2,128.45
BLUESTARCO,25-Nov-25,2000,0,159.25,0,0
BLUESTARCO,30-Sep-25,2020,17.9,18.5,91.95,103.7
BLUESTARCO,28-Oct-25,2020,0,75.85,114.3,166.65
